id;address;datahex;updatetime;name;units;datatype;comment;disablelog;highpriolog;tagcache;export;pollinterval;visparams;enums;covincr;extid;readoninit
3148;3148;01;1535747230;Garaż_Brama_close status;;1;ETS import;1;0;Winda_monitor;0;;;;;;
3149;3149;01;1592845445;Zewnętrzne_Brama wjazdowa_close status;;1;ETS import;0;0;;0;;;;;;
3150;3150;00;1499104007;Zewnętrzne_Brama wjazdowa_open status;;1;ETS import;0;0;;0;;;;;;
3151;3151;;1455714980;Garaż_Przekroczenie poziomu CO;;1;ETS import;1;0;;0;;;;;;
3152;3152;00;1541766052;PSamochodowy_Zasilanie_status;;1001;ETS import;1;0;;0;;;;;;0
3153;3153;01;1592845718;PSamochodowy_Garaż_status;;1;ETS import;1;0;Winda_monitor;0;;;;;;
3154;3154;00;1541765922;PSamochodowy_Podjazd_status;;1;ETS import;1;0;Winda_monitor;0;;;;;;
3155;3155;00;1592859564;CCTV_Monitoring 1;;1;ETS import;1;0;;0;;;;;;
3156;3156;00;1592851286;CCTV_Monitoring 2;;1;ETS import;1;0;;0;;;;;;
3157;3157;00;1592851286;CCTV_Monitoring 3;;1;ETS import;1;0;;0;;;;;;
3158;3158;00;1592851178;CCTV_Monitoring 4;;1;ETS import;1;0;;0;;;;;;
3159;3159;01;1592851181;CCTV_Monitoring 5;;1;ETS import;1;0;;0;;;;;;
3160;3160;00;1592849853;CCTV_Monitoring 6;;1;ETS import;1;0;;0;;;;;;
3161;3161;00;1591724410;CCTV_Monitoring 7;;1;ETS import;1;0;;0;;;;;;
3162;3162;;1455714980;CCTV_Monitoring 8;;1;ETS import;1;0;;0;;;;;;
3163;3163;00;1489158769;SSWiN_Parter_zazbrojenie;;1;ETS import;1;0;Satel;0;;;;;;
3164;3164;00;1590915380;SSWiN_Czujka gazu_status;;1;ETS import;1;0;Satel;0;;;;;;
3165;3165;00;1536080822;SSWiN_Czujka zalania_status;;1;ETS import;1;0;Satel;0;;;;;;
3166;3166;;1455714980;SSWiN_Garaż_alarm status;;1;ETS import;1;0;Satel;0;;;;;;
3167;3167;00;1591724411;SSWiN_Garaż_uzbrojony status;;1;ETS import;1;0;Satel;0;;;;;;
3168;3168;00;1591723522;SSWiN_Napad_status;;1;ETS import;1;0;Satel;0;;;;;;
3169;3169;00;1592846129;SSWiN_Ogólny_alarm status;;1;ETS import;1;0;Satel;0;;;;;;
3170;3170;00;1467585412;SSWiN_Ogólny_uzbrojony status;;1;ETS import;1;0;Satel;0;;;;;;
3171;3171;;1455714980;SSWiN_Piętro_alarm status;;1;ETS import;1;0;Satel;0;;;;;;
3172;3172;00;1467585412;SSWiN_Piętro_uzbrojony status;;1;ETS import;1;0;Satel;0;;;;;;
3173;3173;01;1592845718;Winda_Monitor external;;1001;;1;0;;0;;;;;;
3174;3174;01;1590871315;Obecność;;1011;;0;0;;0;;;;;;
3175;3175;;1455714980;Alarm KNX_Piwnica;;1;ETS import;1;0;;0;;;;;;
3176;3176;00;1537307332;Alarm KNX_Parter;;1;ETS import;1;0;;0;;;;;;
3177;3177;;1455714980;Alarm KNX_Piętro;;1;ETS import;1;0;;0;;;;;;
3178;3178;;1455714980;Alarm KNX_Zewnętrzne;;1;ETS import;1;0;;0;;;;;;
3179;3179;01;1545766237;Kuchnia_U8 on/off;;1001;ETS import;1;0;;0;;;;;;
3180;3180;00;1592776888;Kuchni_U8 status;;1;ETS import;1;0;;0;;;;;;
3181;3181;01;1545766251;Kuchnia_U9 on/off;;1001;ETS import;1;0;;0;;;;;;
3182;3182;00;1592776888;Kuchnia_U9 status;;1;ETS import;1;0;;0;;;;;;
3183;3183;01;1545766258;Kuchnia_U21 on/off;;1001;ETS import;1;0;;0;;;;;;
3184;3184;00;1592851499;Kuchnia_U21 status;;1;ETS import;1;0;;0;;;;;;
3185;3185;00;1592855030;Pralnia_Wentylator w Garderobie on/off;;1001;ETS import;1;0;;0;;;;;;
3186;3186;00;1592855030;Pralnia_Wentylator w Garderobie status;;1001;ETS import;1;0;;0;;;;;;
3187;3187;00;1559753401;Urządzenia_Pompa Strumyka on/off;;1001;ETS import;1;0;;0;;;;;;
3188;3188;00;1592748683;Urządzenia_Pompa Strumyka status;;1001;ETS import;1;0;;0;;;;;;
3189;3189;00;1484721154;Urządzenia_Nawadnianie on/off;;1001;ETS import;1;0;;0;;;;;;
3190;3190;00;1567352969;Urządzenia_Nawadnianie status;;1;ETS import;1;0;;0;;;;;;
3191;3191;;1455714980;Pompownia_1_REZERWA on/off;;1001;ETS import;1;0;;0;;;;;;
3192;3192;;1455714980;Pompownia_1_REZERWA status;;1;ETS import;1;0;;0;;;;;;
3193;3193;;1455714980;Pompownia_2_REZERWA on/off;;1001;ETS import;1;0;;0;;;;;;
3194;3194;;1455714980;Pompownia_2_REZERWA status;;1;ETS import;1;0;;0;;;;;;
3195;3195;00;1592564108;Sypialnia_Drzwi przesuwne_open/close;;1;ETS import;1;0;;0;;;;;;
3196;3196;00;1592805115;Łazienka Państwa_Drzwi przesuwne_open/close;;1;ETS import;1;0;;0;;;;;;
3197;3197;00;1546519059;Oranżeria_Okno dachowe E_up/down;;1008;ETS import;1;0;;0;;;;;;
3198;3198;00;1509143495;Oranżeria_Okno dachowe W_up/down;;1008;ETS import;1;0;;0;;;;;;
3199;3199;00;1517951537;Winda_Monitor manual on/off;;1001;ETS import;1;0;;0;;;;;;
3200;3200;00;1592846327;Winda_Monitor on/off;;1001;;1;0;;0;;;;;;
3201;3201;00;1592846327;Winda_Monitor status;;1001;;1;0;;0;;;;;;
3202;3202;;1455714980;Gabinet Szefa_Budzik_Ack;;1;ETS import;1;0;;0;;;;;;
3203;3203;;1455714980;Gabinet Szefa_Budzik_Snooze;;1;ETS import;1;0;;0;;;;;;
3204;3204;;1455714980;Gabinet Szefa_Budzik_Switching;;1;ETS import;1;0;;0;;;;;;
3205;3205;;1455714980;Gabinet Szefa_Budzik_Switching advanced;;1;ETS import;1;0;;0;;;;;;
3206;3206;;1455714980;Gabinet Szefa_Minutnik_Status;;1;ETS import;1;0;;0;;;;;;
3207;3207;;1455714980;Kuchnia_Budzik_Ack;;1;ETS import;1;0;;0;;;;;;
3208;3208;;1455714980;Kuchnia_Budzik_Snooze;;1;ETS import;1;0;;0;;;;;;
3209;3209;;1455714980;Kuchnia_Budzik_Switching;;1;ETS import;1;0;;0;;;;;;
3210;3210;;1455714980;Kuchnia_Budzik_Switching advanced;;1;ETS import;1;0;;0;;;;;;
3211;3211;;1455714980;Kuchnia_Minutnik_Status;;1;ETS import;1;0;;0;;;;;;
3212;3212;;1455714980;Salon_Budzik_Ack;;1;ETS import;1;0;;0;;;;;;
3213;3213;;1455714980;Salon_Budzik_Snooze;;1;ETS import;1;0;;0;;;;;;
3214;3214;;1455714980;Salon_Budzik_Switching;;1;ETS import;1;0;;0;;;;;;
3215;3215;;1455714980;Salon_Budzik_Switching advanced;;1;ETS import;1;0;;0;;;;;;
3216;3216;;1455714980;Salon_Minutnik_Status;;1;ETS import;1;0;;0;;;;;;
3217;3217;;1455714980;Oranżeria_Budzik_Ack;;1;ETS import;1;0;;0;;;;;;
3218;3218;;1455714980;Oranżeria_Budzik_Snooze;;1;ETS import;1;0;;0;;;;;;
3219;3219;;1455714980;Oranżeria_Budzik_Switching;;1;ETS import;1;0;;0;;;;;;
3220;3220;;1455714980;Oranżeria_Budzik_Switching advanced;;1;ETS import;1;0;;0;;;;;;
3221;3221;;1455714980;Oranżeria_Minutnik_Status;;1;ETS import;1;0;;0;;;;;;
3222;3222;;1455714980;Gabinet Pani_Budzik_Ack;;1;ETS import;1;0;;0;;;;;;
3223;3223;;1455714980;Gabinet Pani_Budzik_Snooze;;1;ETS import;1;0;;0;;;;;;
3224;3224;;1455714980;Gabinet Pani_Budzik_Switching;;1;ETS import;1;0;;0;;;;;;
3225;3225;;1455714980;Gabinet Pani_Budzik_Switching advanced;;1;ETS import;1;0;;0;;;;;;
3226;3226;;1455714980;Gabinet Pani_Minutnik_Status;;1;ETS import;1;0;;0;;;;;;
3227;3227;;1455714980;Agregat_Wentylacja on/off;;1001;ETS import;1;0;;0;;;;;;
3228;3228;00;1577174170;Agregat_Wentylacja status;;1;ETS import;1;0;;0;;;;;;
3229;3229;00;1577174169;Garaż_Wentylacja status;;1;ETS import;1;0;;0;;;;;;
3230;3230;00;1592849395;Sypialnia_Drzwi_Kontaktron;;1;ETS import;1;0;;0;;;{"0":"zamknięte","1":"otwarte","default":""};;;
3231;3231;00;1592857694;Łazienka Państwa_Drzwi_Kontaktron;;1;ETS import;1;0;;0;;;{"0":"zamknięte","1":"otwarte","default":""};;;
3232;3232;01;1592859567;Gościnny z aneksem_P33_Proximity;;1;ETS import;1;0;;0;;;;;;
3233;3233;05D7;1592859512;Salon_Wilgotność bezwzględna;g/m3;9;;1;0;;0;;{"max":"670760","step":"","control":"spinner","min":"-670760","decimals":"2"};;;;
3234;3234;05ED;1592859569;Sypialnia_Wilgotność bezwzględna;g/m3;9;;1;0;;0;;{"max":"670760","step":"","control":"spinner","min":"-670760","decimals":"2"};;;;
3235;3235;04F6;1592851116;N1_Wilgotność bezw. w kanale;g/m3;9;;1;0;Pogoda;0;;{"max":"670760","step":"","control":"spinner","min":"-670760","decimals":"2"};;;;
3236;3236;06E3;1592859581;N2_Wilgotność bezw. w kanale;g/m3;9;;1;0;Pogoda;0;;{"max":"670760","step":"","control":"spinner","min":"-670760","decimals":"2"};;;;
3237;3237;FF;1592849395;Sypialnia_Drzwi kontaktron value;;5001;;1;0;;0;;;{"0":"otwarte","100":"zamknięte","default":""};;;
3238;3238;FF;1592857694;Łazienka Państwa_Drzwi kontaktron value;;5001;;1;0;;0;;;{"0":"otwarte","100":"zamknięte","default":""};;;
3239;3239;00;1547449525;Podgrzewanie podjazdu_Wymuszenie;;1001;;1;0;;0;;;;;;
3240;3240;00;1592455136;Podgrzewanie podjazdu_Wymuszenie status;;1001;;1;0;;0;;;;;;
3241;3241;00;1592776891;Podgrzewanie podjazdu_Wyłączenie;;1001;;1;0;;0;;;;;;
3242;3242;01;1592455107;Podgrzewanie podjazdu_Wyłączenie status;;1001;;1;0;;0;;;;;;
3243;3243;01;1592777130;N1.O1_Nawilżanie on/off;;1001;;1;0;hvac_comforttouch;0;;;;;;0
3244;3244;00;1592777131;N1.O2_Nawilżacz status;;1001;;1;0;hvac_comforttouch;0;;;;;;
3245;3245;00;1592777131;N1.O3_Rekuperator max status;;1001;;1;0;hvac_comforttouch;0;;;;;;
3246;3246;00;1592777131;N1.O4_Usuwanie skroplin status;;1001;;1;0;hvac_comforttouch;0;;;;;;
3247;3247;00;1592777131;N1.I1_Alarm_Skropliny w kanale;;1005;;1;0;hvac_comforttouch;0;;;;;;
3248;3248;11;1592851116;N1.I2_Temperatura w kanale;°C;6;;1;0;;0;;;;;;0
3249;3249;E0;1592463077;N1.I3_Wilgotność w kanale;;5001;;1;0;;0;;;;;;0
3253;3253;00;1592777132;N2.O1_Nawilżanie on/off;;1001;;0;0;hvac_comforttouch;0;;;;;;
3254;3254;00;1592777132;N2.O2_Nawilżacz status;;1001;;1;0;hvac_comforttouch;0;;;;;;
3255;3255;00;1592777132;N2.O3_Rekuperator max status;;1001;;1;0;hvac_comforttouch;0;;;;;;
3256;3256;00;1592777133;N2.O4_Usuwanie skroplin status;;1001;;1;0;hvac_comforttouch;0;;;;;;
3257;3257;00;1592777133;N2.I1_Alarm_Skropliny w kanale;;1005;;1;0;hvac_comforttouch;0;;;;;;
3258;3258;17;1592859581;N2.I2_Temperatura w kanale;°C;6;;1;0;;0;;;;;;0
3259;3259;DB;1592859534;N2.I3_Wilgotność w kanale;;5001;;1;0;;0;;;;;;0
3262;3262;15C3;1592777127;K1_Kocioł - O1_CO_Temperatura zadana;°C;9001;;1;0;refresh;0;;;;;;0
3263;3263;1701;1592859121;K1_Kocioł - I1_CO_Temperatura aktualna;°C;9001;;1;0;;0;;;;;;0
3264;3264;14FB;1592777128;K1_Kocioł - O2_CWU_Temperatura zadana;°C;9001;;1;0;refresh;0;;;;;;0
3265;3265;14FB;1592859529;K1_Kocioł - I2_CWU_Temperatura aktualna;°C;9001;;1;0;;0;;;;;;0
3266;3266;0D14;1579639148;K1_Kocioł - O3_DZ_Temperatura zadana;°C;9001;;1;0;;0;;;;;;0
3267;3267;0785;1592855361;K1_Kocioł - I3_DZ_Temperatura aktualna;°C;9001;;1;0;;0;;;;;;0
3268;3268;00;1537967552;K1_Kocioł - O4_DZ_Pompa status;;1001;;1;0;;0;;;;;;
3269;3269;01;1538048976;K1_Kocioł - O5_CWU_Pompa status;;1001;;1;0;;0;;;;;;
3270;3270;00;1538048976;K1_Kocioł - O6_CWU_Alarm niskiej temperatury;;1005;;1;0;;0;;;;;;
3271;3271;00;1538048976;K1_Kocioł - O7_CO_Alarm niskiej temperatury;;1005;;1;0;;0;;;;;;
3272;3272;00;1537967552;K1_Kocioł - O8_CO_Tryb chłodzenia status;;1001;;1;0;;0;;;;;;
3273;3273;00;1538050525;K1_Kocioł - O9_CO_Tryb grzania status;;1001;;1;0;;0;;;;;;
3274;3274;00;1548080224;K1_Kocioł - O1_CO_Change setpoint;;1;;1;0;;0;;;;;;
3275;3275;00;1550137810;K1_Kocioł - O2_CWU_Change setpoint;;1;;1;0;;0;;;;;;
3276;3276;00;1487702705;K1_Kocioł - O3_DZ_Change setpoint;;1;;1;0;;0;;;;;;
3277;3277;04C8;1592859570;Wilgotność bezw. zewnętrzna;g/m3;9;;1;0;;0;;{"max":"670760","step":"","control":"spinner","min":"-670760","decimals":"2"};;;;
3278;3278;01;1495042500;Internet;;1001;;1;0;;0;;;;;;
3279;3279;01;1592463660;Kotłownia status połączenia;;1001;;1;0;;0;;;;;;0
3280;3280;00;1592777133;Mieszkalna_R_inStop;;1001;;1;0;hvac_comforttouch;0;;;;;;0
3281;3281;;1543618119;Mieszkalna_R_outHeatingIndication;;1001;;1;0;;0;;;;;;0
3282;3282;;1543618198;Mieszkalna_R_outCoolingIndication;;1001;;1;0;;0;;;;;;0
3283;3283;64;1592810476;Mieszkalna_R_outActualVentilationLevel;%;5;;1;0;hvac_comforttouch;0;;;;;;0
3284;3284;;1543618379;Mieszkalna_R_outTimeProgramInUse;;1001;;1;0;;0;;;;;;0
3285;3285;FF9C;1592777134;Mieszkalna_R_outControllerOutput;;8;;1;0;hvac_comforttouch;0;;;;;;0
3286;3286;;1543618566;Mieszkalna_R_outRealSetpOnMainDisplay;;7;;1;0;;0;;;;;;0
3287;3287;00;1592777134;Goscinna_R_inStop;;1001;;1;0;hvac_comforttouch;0;;;;;;0
3288;3288;;1543618145;Goscinna_R_outHeatingIndication;;1001;;1;0;;0;;;;;;0
3289;3289;;1543618170;Goscinna_R_outCoolingIndication;;1001;;1;0;;1;;;;;;0
3290;3290;46;1592853020;Goscinna_R_outActualVentilationLevel;%;5;;1;0;hvac_comforttouch;0;;;;;;0
3291;3291;;1543618348;Goscinna_R_outTimeProgramInUse;;1001;;1;0;;0;;;;;;0
3292;3292;0000;1592859513;Goscinna_R_outControllerOutput;;8;;1;0;hvac_comforttouch;0;;;;;;0
3293;3293;;1543618663;Goscinna_R_outRealSetpOnMainDisplay;;7;;1;0;;0;;;;;;0
3294;3294;01;1592859483;Kotłownia_Puls;;1001;;1;0;;0;;;;;;0
3328;3328;00;1592840489;Pralnia_Przy Pralni_Ruch on/off;;1001;ETS import;1;0;;0;;;{"0":"r","1":"R","default":""};;;
3329;3329;01;1592849519;Komunikacja -1p_Ruch external;;1;ETS import;1;0;;0;;;;;;
3330;3330;00;1592849559;Komunikacja -1p_Ruch on/off;;1001;ETS import;1;0;;0;;;{"0":"r","1":"R","default":""};;;
3331;3331;01;1592846520;Kotłownia_Ruch external;;1;ETS import;1;0;;0;;;;;;
3332;3332;00;1592844981;Łazienka na Basenie_Ruch on/off;;1001;ETS import;1;0;;0;;;{"0":"r","1":"R","default":""};;;
3333;3333;00;1592435277;Garderoba na Basenie_Ruch on/off;;1001;ETS import;1;0;;0;;;{"0":"r","1":"R","default":""};;;
3334;3334;00;1592844967;Komunikacja -1p_Przy Basenie_Ruch on/off;;1001;ETS import;1;0;;0;;;{"0":"r","1":"R","default":""};;;
3335;3335;00;1592846594;Kotłownia_Przedsionek_Ruch on/off;;1001;ETS import;1;0;;0;;;{"0":"r","1":"R","default":""};;;
3336;3336;00;1592846590;Kotłownia_Ruch on/off;;1001;ETS import;1;0;;0;;;{"0":"r","1":"R","default":""};;;
3337;3337;00;1592844587;Łazienka mała_Ruch on/off;;1001;ETS import;1;0;;0;;;{"0":"r","1":"R","default":""};;;
3338;3338;00;1519145777;C38.FB1 disabling;;1001;;1;0;;0;;;;;;
3339;3339;00;1592857576;Hall 0p_Przy wejściu_Ruch on/off;;1001;ETS import;1;0;;0;;;{"0":"r","1":"R","default":""};;;
3340;3340;01;1592857140;Wiatrołap_Deactivation of twilight level;;1;;1;0;;0;;;{"0":"aktywacja","1":"deaktywacja","default":""};;;
3341;3341;00;1592857594;Jadalnia_Ruch on/off;;1001;ETS import;1;0;;0;;;{"0":"r","1":"R","default":""};;;
3342;3342;;1455714980;Komunikacja 0p_Przy zejściu_Ruch on/off;;1001;ETS import;1;0;;0;;;{"0":"r","1":"R","default":""};;;
3343;3343;00;1592858414;Kuchnia_Przy Jadalni_Ruch on/off;;1001;ETS import;1;0;;0;;;{"0":"r","1":"R","default":""};;;
3344;3344;;1457086523;C38.FB2 disabling;;1001;;1;0;;0;;;;;;
3345;3345;00;1592857596;Kuchnia_Przy żyrandolu_Ruch on/off;;1001;ETS import;1;0;;0;;;{"0":"r","1":"R","default":""};;;
3346;3346;00;1592857641;Łazienka obok windy_Ruch on/off;;1001;ETS import;1;0;;0;;;{"0":"r","1":"R","default":""};;;
3347;3347;0000;1592858791;Komunikacja -1p_Przy Basenie_Jasność;lux;9;ETS import;1;0;;0;;{"max":"670760","step":"","control":"spinner","min":"-670760","decimals":"0"};;;;
3348;3348;;1457085975;C20.FB1 external;;1001;;1;0;;0;;;;;;
3349;3349;01;1590838020;C20.FB1 manual on/off;;1001;;1;0;;0;;;;;;
3350;3350;;1457086006;C20.FB1 disabling;;1001;;1;0;;0;;;;;;
3351;3351;;1457086537;C38.FB1 external;;1001;;1;0;;0;;;;;;
3352;3352;00;1577174164;Komunikacja Ip_C35 Switchover;;2;ETS import;1;0;;0;;;;;;
3353;3353;00;1577174141;C38.FB3 disabling;;1001;;1;0;;0;;;;;;
3354;3354;;1455714980;Komunikacja Ip_C35 Extension unit input;;1;ETS import;1;0;;0;;;;;;
3355;3355;00;1592846119;Komunikacja Ip_C35 LED Output;;1;ETS import;1;0;;0;;;;;;
3356;3356;;1455714980;Komunikacja Ip_C35 Enable;;1;ETS import;1;0;;0;;;;;;
3357;3357;;1455714980;Komunikacja Ip_C35 Push button input;;1;ETS import;1;0;;0;;;;;;
3358;3358;0000;1592859531;Łazienka w Gościnnym_Jasność;lux;9;ETS import;1;0;;0;;{"max":"670760","step":"","control":"spinner","min":"-670760","decimals":"0"};;;;
3359;3359;00;1592851499;C20Spiż switching;;1001;;1;0;;0;;;{"0":"r","1":"R","default":""};;;
3360;3360;0000;1592859313;Hall 0p_Jasność;lux;9;ETS import;1;0;;0;;{"max":"670760","step":"","control":"spinner","min":"-670760","decimals":"0"};;;;
3361;3361;;1455714980;Komunikacja Ip_C35 Light-on time;;9;ETS import;1;0;;0;;;;;;
3362;3362;0000;1592858872;Kuchnia_Jasność;lux;9;ETS import;1;0;;0;;{"max":"670760","step":"","control":"spinner","min":"-670760","decimals":"0"};;;;
3363;3363;0000;1592858910;Jadalnia_Jasność;lux;9;ETS import;1;0;;0;;{"max":"670760","step":"","control":"spinner","min":"-670760","decimals":"0"};;;;
3364;3364;00;1592841934;Garaż_Ruch on/off;;1001;ETS import;1;0;;0;;;{"0":"r","1":"R","default":""};;;
3365;3365;0000;1592859501;Oranżeria_Jasność;lux;9;ETS import;1;0;;0;;{"max":"670760","step":"","control":"spinner","min":"-670760","decimals":"0"};;;;
3366;3366;00;1592845787;Wjazd do Garażu_Ruch on/off;;1001;;1;0;;0;;;{"0":"r","1":"R","default":""};;;
3367;3367;00;1592820633;Garaż_Przy windzie_Ruch on/off;;1001;ETS import;1;0;;0;;;{"0":"r","1":"R","default":""};;;
3368;3368;01;1592841905;Garaż_Ruch external;;1;ETS import;0;0;Obecnosc;0;;;;;;
3369;3369;01;1478086511;C20.FB2 external;;1001;;1;0;;0;;;;;;
3370;3370;;1457086082;C20.FB2 manual on/off;;1001;;1;0;;0;;;;;;
3371;3371;;1457086100;C20.FB2 disabling;;1001;;1;0;;0;;;;;;
3372;3372;01;1592858202;Pralnia_Ruch external;;1;ETS import;0;0;;0;;;;;;
3373;3373;00;1592858272;Pralnia_Ruch on/off;;1001;ETS import;1;0;;0;;;{"0":"r","1":"R","default":""};;;
3374;3374;;1457086121;C13.FB1 external;;1001;;1;0;;0;;;;;;
3375;3375;00;1520955590;C13.FB1 manual on/off;;1001;;1;0;;0;;;;;;
3376;3376;00;1520955841;C13.FB1 disabling;;1001;;1;0;;0;;;;;;
3377;3377;00;1592570106;C13.FB2 switching;;1001;;1;0;;0;;;{"0":"r","1":"R","default":""};;;
3378;3378;;1457086243;C13.FB2 external;;1001;;1;0;;0;;;;;;
3379;3379;;1457086270;C13.FB2 manual on/off;;1001;;1;0;;0;;;;;;
3380;3380;;1457086288;C13.FB2 disabling;;1001;;1;0;;0;;;;;;
3381;3381;00;1592845099;C13.FB3 switching;;1001;;1;0;;0;;;{"0":"r","1":"R","default":""};;;
3382;3382;0000;1592858943;Hall Ip_Przy drzwiach_Jasność;lux;9;ETS import;1;0;;0;;{"max":"670760","step":"","control":"spinner","min":"-670760","decimals":"0"};;;;
3383;3383;;1455714980;Hall Ip_Przy drzwiach_Ruch external;;1;ETS import;1;0;;0;;;;;;
3384;3384;00;1592857779;Hall Ip_Przy drzwiach_Ruch on/off;;1001;ETS import;1;0;;0;;;{"0":"r","1":"R","default":""};;;
3385;3385;01;1519382977;C13.FB3 external;;1001;;1;0;;0;;;;;;
3386;3386;00;1517949509;C13.FB3 manual on/off;;1001;;1;0;;0;;;;;;
3387;3387;0000;1592858955;Hall Ip_Wąski korytarz_Jasność;lux;9;ETS import;1;0;;0;;{"max":"670760","step":"","control":"spinner","min":"-670760","decimals":"0"};;;;
3388;3388;00;1592846119;Hall Ip_Wąski korytarz_Ruch external;;1;ETS import;1;0;;0;;;;;;
3389;3389;00;1592857744;Hall Ip_Wąski korytarz_Ruch on/off;;1001;ETS import;1;0;;0;;;{"0":"r","1":"R","default":""};;;
3390;3390;;1457086400;C13.FB3 disabling;;1001;;1;0;;0;;;;;;
3391;3391;01;1592844833;Basenownia_Ruch external;;1;;0;0;;0;;;;;;
3392;3392;0000;1592858962;Hall Ip_Przy windzie_Jasność;lux;9;ETS import;1;0;;0;;{"max":"670760","step":"","control":"spinner","min":"-670760","decimals":"0"};;;;
3393;3393;01;1592842054;Hall Ip_Przy windzie_Ruch external;;1;ETS import;1;0;;0;;;;;;
3394;3394;00;1592857745;Hall Ip_Przy windzie_Ruch on/off;;1001;ETS import;1;0;;0;;;{"0":"r","1":"R","default":""};;;
3395;3395;00;1478094090;C13.4 manual on/off;;1001;;1;0;;0;;;;;;
3396;3396;00;1478093143;C13.5 manual on/off;;1001;;1;0;;0;;;;;;
3397;3397;0000;1592858974;Garderoba_Jasność;lux;9;ETS import;1;0;;0;;{"max":"670760","step":"","control":"spinner","min":"-670760","decimals":"0"};;;;
3398;3398;01;1592857867;Garderoba_Ruch external;;1;ETS import;1;0;;0;;;;;;
3399;3399;00;1592857937;Garderoba_Ruch on/off;;1001;ETS import;1;0;;0;;;{"0":"r","1":"R","default":""};;;
3400;3400;01;1592748598;Wjazd do Garażu_Ruch external;;1;;0;0;Obecnosc;0;;;;;;
3401;3401;00;1478092812;C18.2 manual on/off;;1001;;1;0;;0;;;;;;
3402;3402;0000;1592859547;Łazienka Państwa_Jasność;lux;9;ETS import;1;0;;0;;{"max":"670760","step":"","control":"spinner","min":"-670760","decimals":"0"};;;;
3403;3403;;1455714980;Łazienka Państwa_Ruch external;;1;ETS import;1;0;;0;;;;;;
3404;3404;00;1592858436;Łazienka Państwa_Ruch on/off;;1001;ETS import;1;0;;0;;;{"0":"r","1":"R","default":""};;;
3405;3405;00;1478092819;C18.3 manual on/off;;1001;;1;0;;0;;;;;;
3406;3406;00;1478092815;C18.4 manual on/off;;1001;;1;0;;0;;;;;;
3407;3407;00;1592846119;Komunikacja Ip_C35 switching;;1;ETS import;1;0;;0;;;;;;
3408;3408;0000;1592859458;Łazienka dla Gości_Jasność;lux;9;ETS import;1;0;;0;;{"max":"670760","step":"","control":"spinner","min":"-670760","decimals":"0"};;;;
3409;3409;;1455714980;Łazienka dla Gości_Ruch external;;1;ETS import;1;0;;0;;;;;;
3410;3410;00;1592857637;Łazienka dla Gości_Ruch on/off;;1001;ETS import;1;0;;0;;;{"0":"r","1":"R","default":""};;;
3411;3411;00;1478093262;C18.5 manual on/off;;1001;;1;0;;0;;;;;;
3413;3413;00;1478093479;C23.3 manual on/off;;1001;;1;0;;0;;;;;;
3414;3414;0000;1592859399;Komunikacja Ip_Jasność;lux;9;ETS import;1;0;;0;;{"max":"670760","step":"","control":"spinner","min":"-670760","decimals":"0"};;;;
3415;3415;00;1592846119;Komunikacja Ip_Spoty_Ruch external;;1;ETS import;1;0;;0;;;;;;
3416;3416;00;1592858153;Komunikacja Ip_Spoty_Ruch on/off;;1001;ETS import;1;0;;0;;;{"0":"r","1":"R","default":""};;;
3417;3417;00;1478093454;C23.4 manual on/off;;1001;;1;0;;0;;;;;;
3418;3418;00;1591303569;C23.5 manual on/off;;1001;;1;0;;0;;;;;;
3419;3419;0190;1592859016;Komunikacja 0p_Jasność;lux;9;ETS import;1;0;;0;;{"max":"670760","step":"","control":"spinner","min":"-670760","decimals":"0"};;;;0
3420;3420;;1455714980;Komunikacja 0p_Ruch external;;1;ETS import;1;0;;0;;;;;;
3421;3421;00;1592849543;Komunikacja 0p_Ruch on/off;;1001;ETS import;1;0;;0;;;{"0":"r","1":"R","default":""};;;
3422;3422;01;1592840419;;;1;;1;0;;0;;;;;;
3423;3423;01;1592844912;;;1;;1;0;;0;;;;;;
3424;3424;01;1592858115;Komunikacja 0p_Półpiętro_Ruch external;;1;ETS import;1;0;;0;;;;;;
3425;3425;0000;1592859571;Komunikacja 0p_Półpiętro_Jasność;lux;9;ETS import;1;0;;0;;{"max":"670760","step":"","control":"spinner","min":"-670760","decimals":"0"};;;;
3426;3426;00;1592858217;Komunikacja 0p_Półpiętro_Ruch on/off;;1001;ETS import;1;0;;0;;;{"0":"r","1":"R","default":""};;;
3427;3427;00;1592566561;Basen_Ruch on/off;;1001;ETS import;1;0;Satel;0;;;{"0":"r","1":"R","default":""};;;
3428;3428;;1455714980;Łazienka w Gościnnym_Ruch external;;1;ETS import;1;0;;0;;;;;;
3429;3429;00;1592856138;Łazienka w Gościnnym_Ruch on/off;;1001;ETS import;1;0;;0;;;{"0":"r","1":"R","default":""};;;
3430;3430;01;1592435207;;;1;;1;0;;0;;;;;;
3431;3431;01;1592851430;Spiżarka_Ruch external;;1;;1;0;;0;;;;;;0
3432;3432;00;1590433867;Kuchnia_Przy Jadalni_Manual on/off;;1;ETS import;1;0;;0;;;;;;
3433;3433;00;1545943816;Hall 0p_Przy wejściu_Disabling;;1003;;1;0;;0;;;;;;0
3434;3434;;1455714980;Hall 0p_Wiatrołap_Disabling;;1003;ETS import;1;0;;0;;;;;;0
3435;3435;00;1592662908;Kuchnia_Przy żyrandolu_Manual on/off;;1;ETS import;1;0;;0;;;;;;
